timestamp	candidate_sha256	research_score	dev_ir	val_ir	sharpe	cagr	max_dd	alpha_tstat	turnover	holdout_sharpe_diagnostic	holdout_cagr_diagnostic	n_dev	n_val	n_holdout	notes
2026-09-05T20:39:50+00:00	ea9ca9752980	-0.30471162896738224	0.28074922132223634	-0.30471162896738224	1.0119854316852934	0.16286043177330378	-0.18848490805266171	2.667078704638489	0.10888888888888888	1.4381849856704016	0.2274846411900262	36	24	17	
2026-09-05T20:40:16+00:00	5beb2ad69448	0.012408885703563258	0.2717213694776115	0.012408885703563258	1.1196324165335994	0.1883271063123111	-0.17762927420273356	2.9027388221353254	0.10888888888888888	1.6308727355575803	0.29508415692887646	36	24	17	
2026-09-05T20:40:43+00:00	82ffb23520ff	-0.011169029799431891	0.27007922017879904	-0.011169029799431891	1.1046719724185514	0.18392264092534716	-0.18339808746601816	2.7513182640875398	0.11	1.7286428876958364	0.3096956491786349	36	24	17	
2026-09-05T20:41:17+00:00	99f250db23ca	0.013477323236130614	0.2717213694776115	0.013477323236130614	1.1101593668122647	0.1881571280223473	-0.17762927420273356	2.8771539270687128	0.10888888888888888	1.5899824951546757	0.281692183185978	36	24	17	
2026-09-05T20:41:32+00:00	75379bc8cb11	-0.07694540169806907	0.28960719346238856	-0.07694540169806907	1.1414655474379056	0.1862779162310675	-0.19467826175026182	2.9840776466362833	0.07888888888888891	1.5549775940069532	0.3216510859627255	36	24	17	
2026-09-05T20:41:46+00:00	e452ab81eafb	-0.05148873225153619	0.3006443398968053	-0.05148873225153619	1.0879067636588038	0.1894331337592594	-0.1920609490077092	2.8223008746578495	0.1388888888888889	1.492394515637265	0.21975955492951904	36	24	17	
2026-09-05T20:43:13+00:00	99f250db23ca	0.013477323236130614	0.2717213694776115	0.013477323236130614	1.1101593668122647	0.1881571280223473	-0.17762927420273356	2.8771539270687128	0.10888888888888888	1.5899824951546757	0.281692183185978	36	24	17	
2026-09-05T20:54:03+00:00	99f250db23ca	0.013477323236130614	0.2717213694776115	0.013477323236130614	1.1101593668122647	0.1881571280223473	-0.19197462059950937	0.22075030879385898	-0.17762927420273356	2.8771539270687128	0.10888888888888888	1.5899824951546757	0.281692183185978	36	24	17	
2026-09-05T20:55:39+00:00	99f250db23ca	0.3618686247986272	0.6707351690770652	0.3618686247986272	1.1101593668122647	0.1881571280223473	0.7661743587907709	0.0806654346852184	-0.17762927420273356	2.3998269820107345	0.10888888888888888	1.5899824951546757	0.281692183185978	36	24	17	
2026-09-05T20:55:54+00:00	6a509e1a7e18	0.2529114690281625	1.1879915565125245	0.2529114690281625	0.950344416565692	0.19232800257359672	0.9782279920755116	0.06259399966854567	-0.23875958448091428	1.7484967293354627	0.5033333333333334	1.519412728173158	0.18407953874450445	36	24	17	
